TERM,NLP1,NLP2,NLP3,NLP4,NLP5,Agreeableness,Extroversion,Conscientiousness,Neuroticism,Openness/Intellect
masculine,5.015964031219482,-6.137861728668213,25.434595108032227,5.265143394470215,-7.479574680328369,-0.34,0.01,0.05,-0.43,0.1
masochistic,-29.94489097595215,-8.903616905212402,-1.9371099472045898,-14.546820640563965,8.667872428894043,-0.14,-0.08,-0.06,-0.01,-0.08
matchmaking,14.795783996582031,-15.013469696044922,-12.77319049835205,-7.764823913574219,16.315114974975586,,,,,
materialistic,-13.030351638793945,-9.810413360595703,5.5110883712768555,-2.9870121479034424,-31.75181007385254,,,,,
maternal,33.34856033325195,6.455330848693848,-15.621513366699219,-30.079530715942383,0.8642183542251587,,,,,
mathematical,10.739242553710938,18.790145874023438,26.467199325561523,2.4831032752990723,11.679125785827637,,,,,
matriarchal,11.749641418457031,14.958765983581543,6.761997699737549,-14.090982437133789,-6.137590408325195,,,,,
matronly,15.745481491088867,35.9560546875,4.696968078613281,-20.726125717163086,4.511900424957275,,,,,
matter-of-fact,31.176698684692383,16.24690818786621,17.015233993530273,17.660911560058594,-29.392732620239258,,,,,
mature,37.35964584350586,13.991279602050781,33.50197219848633,-6.72067403793335,9.788064956665039,0.2,-0.01,0.37,-0.21,0.2
maudlin,-18.628915786743164,19.114530563354492,-33.74687957763672,-36.281227111816406,12.72700023651123,,,,,
mawkish,-14.421769142150879,26.742712020874023,-28.331220626831055,-27.117204666137695,1.6983795166015625,,,,,
mean,-42.167354583740234,-3.282999277114868,25.359771728515625,-19.917911529541016,-7.85504150390625,,,,,
mean-spirited,-47.26266860961914,-10.001752853393555,21.140304565429688,-24.774494171142578,-23.21330451965332,,,,,
meandering,-9.765667915344238,2.55035662651062,-36.330928802490234,2.095641851425171,17.33437156677246,,,,,
mechanistic,-7.305853843688965,37.26598358154297,23.05997085571289,15.33213996887207,-12.303780555725098,,,,,
meddlesome,-15.377842903137207,-23.322071075439453,-4.9023356437683105,-23.94729995727539,-12.845911026000977,-0.05,0.16,-0.08,0.25,-0.16
meddling,-28.56646728515625,-23.749279022216797,-2.392383575439453,-21.459184646606445,-6.389907360076904,,,,,
meditative,29.55555534362793,43.16227722167969,-1.9631147384643555,-18.820823669433594,13.362805366516113,,,,,
meek,22.412216186523438,47.68281936645508,-47.15766143798828,-18.74923324584961,-6.0301313400268555,0.22,-0.48,-0.08,0.02,-0.22
megalomaniacal,-43.21063232421875,-19.690454483032227,13.923127174377441,-12.68901252746582,-9.577801704406738,,,,,
melancholic,-9.056671142578125,35.08223342895508,-10.016454696655273,-39.18869400024414,22.499300003051758,0.0,-0.4,-0.04,0.2,-0.09
melancholy,-8.7590913772583,36.744346618652344,-10.921274185180664,-38.43044662475586,24.339675903320312,,,,,
mellow,52.944576263427734,19.957271575927734,-25.302576065063477,-13.113152503967285,-8.698227882385254,,,,,
melodramatic,-18.75201988220215,-13.969515800476074,-4.6177897453308105,-22.79842758178711,3.7092978954315186,,,,,
menacing,-30.50215721130371,-3.861278533935547,32.61559295654297,-14.769166946411133,11.534488677978516,,,,,
mendacious,-37.94874954223633,-17.16233253479004,3.4777932167053223,-16.671247482299805,-4.5112528800964355,,,,,
mendicant,-25.95349884033203,-0.04065704345703125,-28.593603134155273,-8.442549705505371,15.312671661376953,,,,,
mentoring,30.904129028320312,-5.11502742767334,0.34830227494239807,-14.005241394042969,19.468448638916016,,,,,
mercenary,-28.874614715576172,-7.04920768737793,9.947602272033691,-12.52308177947998,-6.774650573730469,,,,,
merciful,46.314361572265625,2.8246548175811768,-14.623735427856445,-20.352052688598633,5.950011253356934,,,,,
merciless,-32.54618835449219,-5.000631332397461,36.08880615234375,-5.868452072143555,-1.8465617895126343,,,,,
mercurial,-22.19902992248535,-31.953384399414062,-5.28800630569458,9.938084602355957,9.956962585449219,,,,,
merry,38.768333435058594,-35.816131591796875,-20.19615936279297,-8.161945343017578,-15.733657836914062,0.38,0.44,-0.02,-0.15,-0.09
messy,-24.68690299987793,-17.255332946777344,-19.67276382446289,-0.5324785709381104,5.563368320465088,,,,,
methodical,23.880809783935547,42.40597915649414,39.97410583496094,-1.561012864112854,-0.11763154715299606,,,,,
meticulous,26.387187957763672,21.947492599487305,38.36084747314453,-12.308094024658203,0.8273459076881409,0.01,-0.11,0.44,0.09,0.04
middle-aged,9.637099266052246,18.049076080322266,-4.548285007476807,-1.5466337203979492,11.96281623840332,,,,,
middle-class,32.78459167480469,14.898531913757324,-13.87126636505127,1.2793689966201782,-8.530011177062988,,,,,
mild,51.97224044799805,24.303199768066406,-27.781522750854492,-14.123671531677246,-15.783821105957031,,,,,
mild-hearted,54.210655212402344,10.761523246765137,-28.967849731445312,-14.445483207702637,-20.899412155151367,,,,,
militant,-25.61017608642578,-14.991003036499023,38.877906799316406,-1.7621722221374512,-6.22594690322876,,,,,
militaristic,-21.40834617614746,2.330782413482666,39.858909606933594,-2.495241403579712,-9.77734661102295,,,,,
mindful,49.48695755004883,13.992727279663086,12.895096778869629,-16.56340980529785,8.548550605773926,,,,,
minimizing,-3.4700896739959717,27.16338539123535,-11.959916114807129,13.146072387695312,11.531238555908203,,,,,
ministerial,21.73557472229004,8.303349494934082,5.402243614196777,-1.4166784286499023,14.207130432128906,,,,,
ministrative,16.90379524230957,9.957670211791992,1.3712613582611084,11.101421356201172,16.286409378051758,,,,,
mirthful,24.92460823059082,-33.85995101928711,-10.572027206420898,-3.9251322746276855,-1.2395836114883423,,,,,
mirthless,-14.890210151672363,67.69606018066406,16.215898513793945,7.088260173797607,-2.791532039642334,,,,,
misanthropic,-42.02255630493164,8.663236618041992,9.223674774169922,-18.591453552246094,-3.6589832305908203,,,,,
mischievous,-9.293107032775879,-41.522586822509766,-3.497907876968384,-13.511249542236328,-8.173467636108398,-0.1,0.34,-0.19,0.02,0.14
miserable,-38.322731018066406,28.923168182373047,-12.534659385681152,-25.06789779663086,15.320976257324219,,,,,
miserly,-29.134891510009766,38.8387451171875,-12.697064399719238,-25.209203720092773,2.0485899448394775,,,,,
misleadable,-9.230672836303711,-10.88785457611084,-28.60054588317871,2.9045116901397705,8.609548568725586,,,,,
mistrustful,-30.377079010009766,14.248275756835938,19.107065200805664,-23.250471115112305,-0.23674798011779785,,,,,
mocking,-30.418001174926758,-18.295812606811523,11.355012893676758,-17.877302169799805,-16.20928192138672,,,,,
moderate,51.91303253173828,23.78373908996582,-3.5268027782440186,-9.070602416992188,-5.451064586639404,,,,,
modern,30.625368118286133,-13.629830360412598,5.501034736633301,18.201828002929688,7.162310600280762,,,,,
modest,49.235137939453125,31.546222686767578,-6.70775842666626,-17.16983985900879,-11.320473670959473,0.37,-0.29,0.18,-0.08,-0.01
moldable,29.35350227355957,-9.212226867675781,-15.070968627929688,20.400354385375977,20.338361740112305,,,,,
money-grubbing,-39.93722915649414,-11.718320846557617,-0.35971683263778687,-17.475976943969727,-20.480209350585938,,,,,
monkish,3.297804355621338,52.86133575439453,1.5228809118270874,-11.686588287353516,9.544686317443848,,,,,
monosyllabic,-17.617597579956055,38.92534637451172,-7.2159624099731445,18.29208755493164,-7.5361857414245605,,,,,
monotonous,-10.038249015808105,51.753963470458984,-4.485247611999512,10.190197944641113,-0.2751040756702423,,,,,
moody,-33.12800598144531,1.5146006345748901,3.1886205673217773,-30.012657165527344,6.668749809265137,-0.13,-0.17,-0.07,0.53,0.04
moony,-24.050283432006836,-2.8890020847320557,-28.80462074279785,-11.848209381103516,10.462889671325684,,,,,
moping,-26.494586944580078,33.27145004272461,-34.52275085449219,-37.29054641723633,18.394968032836914,,,,,
moral,32.777381896972656,1.7566696405410767,19.17951202392578,-9.004460334777832,14.65186882019043,0.33,-0.09,0.26,-0.02,-0.02
moralistic,17.401042938232422,19.450321197509766,20.89664649963379,-28.712324142456055,4.88998556137085,0.23,-0.11,0.26,0.07,-0.23
moralizing,1.1229907274246216,19.453195571899414,11.129179000854492,-33.069156646728516,7.874610900878906,,,,,
morbid,-33.81439208984375,12.59583854675293,7.635714530944824,-23.418546676635742,24.820781707763672,,,,,
moronic,-35.07136917114258,5.015105247497559,-24.81001091003418,0.6995705962181091,0.42645880579948425,,,,,
morose,-26.931636810302734,42.56993103027344,-4.091161727905273,-22.807092666625977,16.85236167907715,,,,,
mothering,31.223461151123047,7.515489101409912,-13.71418571472168,-23.49111557006836,8.75888729095459,,,,,
motherly,38.53944778442383,12.471404075622559,-19.57948112487793,-32.852630615234375,-2.754589557647705,,,,,
motley,-17.08087730407715,-13.947990417480469,-21.448837280273438,16.052263259887695,21.588918685913086,,,,,
mousy,-2.6606428623199463,50.78143310546875,-36.8801383972168,-15.748791694641113,-0.7799364328384399,,,,,
mouthy,-24.16225242614746,-39.45750045776367,2.7795324325561523,-11.880683898925781,-28.96702766418457,,,,,
muddle-headed,-21.977169036865234,0.870974600315094,-41.02903747558594,-0.5677147507667542,4.289446830749512,,,,,
mulish,-23.39117431640625,9.143707275390625,-13.955085754394531,-8.192112922668457,9.94192123413086,,,,,
mumbling,-29.01568603515625,11.586133003234863,-36.050540924072266,-17.575632095336914,12.973098754882812,,,,,
mundane,12.165495872497559,41.2137336730957,-20.08808708190918,15.594168663024902,-1.991575837135315,,,,,
munificent,31.298471450805664,-16.3554630279541,3.5595688819885254,1.9950231313705444,16.160341262817383,,,,,
murderous,-41.681053161621094,-8.377790451049805,20.139028549194336,-14.269279479980469,16.632366180419922,,,,,
muscular,8.980520248413086,-14.590669631958008,22.579940795898438,7.641825199127197,2.5065176486968994,,,,,
mushy,14.75708293914795,-4.648377418518066,-58.35849380493164,-16.2047119140625,0.47645941376686096,,,,,
musical,34.18424606323242,-24.086292266845703,-4.127598762512207,-10.680840492248535,12.174814224243164,,,,,
mussy,-18.487499237060547,-8.851930618286133,-26.719701766967773,-4.7939958572387695,4.729739665985107,,,,,
mutinous,-38.8003044128418,-16.460037231445312,-0.04377518594264984,7.6045331954956055,16.280309677124023,,,,,
mysterious,-5.28034782409668,-4.65603494644165,5.188807487487793,-4.9506449699401855,29.206104278564453,,,,,
mystical,4.713340759277344,-4.99392032623291,-4.845019340515137,-9.924283027648926,34.265506744384766,,,,,
nagging,-35.97073745727539,1.1700960397720337,11.165911674499512,-30.259353637695312,-10.380118370056152,,,,,
naive,20.5628719329834,-6.315013885498047,-41.32865524291992,0.6775146126747131,-16.198183059692383,,,,,
namby-pamby,9.60339069366455,18.860157012939453,-46.96159744262695,-15.998323440551758,-19.114206314086914,,,,,
narrow,-11.20806884765625,38.18827819824219,16.570240020751953,6.424061298370361,-2.4474093914031982,,,,,
narrow-minded,-31.265199661254883,27.78946304321289,11.273667335510254,-8.71172046661377,-22.642192840576172,,,,,
nasty,-44.52784729003906,-2.6413419246673584,19.852563858032227,-20.19980812072754,-2.3293137550354004,,,,,
nationalistic,-1.8292440176010132,-5.704883575439453,15.052282333374023,-1.095712661743164,3.383697271347046,,,,,
natural,42.3940315246582,-5.745245933532715,-5.297696113586426,20.262025833129883,9.738555908203125,0.23,0.09,0.03,-0.17,0.14
naughty,-19.726289749145508,-36.126991271972656,-8.424488067626953,-9.748639106750488,-4.756747722625732,,,,,
neat,47.41328430175781,12.705272674560547,11.692496299743652,-2.359729051589966,-0.7674560546875,,,,,
needy,-11.307486534118652,0.8296932578086853,-30.62639808654785,-32.043678283691406,-0.25705453753471375,,,,,
nefarious,-30.098400115966797,-10.682336807250977,15.146145820617676,-13.36877727508545,19.691246032714844,,,,,
negative,-33.93340301513672,13.211259841918945,8.319048881530762,-11.676690101623535,8.587746620178223,,,,,
negativistic,-34.64743423461914,6.0396904945373535,6.650609970092773,0.5570449233055115,5.546714782714844,-0.31,-0.34,-0.08,0.31,-0.03
neglected,-18.667633056640625,25.544891357421875,-33.802120208740234,-0.08666149526834488,23.21894645690918,,,,,
neglectful,-35.202003479003906,17.97907257080078,-23.324813842773438,-12.091071128845215,-8.177306175231934,,,,,
neglecting,-33.565399169921875,24.36166763305664,-25.0408935546875,-8.135305404663086,0.7369557619094849,,,,,
negligent,-29.36748695373535,5.9544572830200195,-30.9675350189209,-6.642357349395752,-7.247448921203613,-0.16,-0.07,-0.43,0.03,-0.12
neighborly,51.14007568359375,0.7041182518005371,-16.34971046447754,-19.671192169189453,-10.041756629943848,,,,,
nervous,-12.635411262512207,-0.45699381828308105,-17.020984649658203,-24.008235931396484,7.909441947937012,0.08,-0.23,-0.05,0.42,-0.05
nervy,-15.762711524963379,-27.246747970581055,2.8775506019592285,-2.414795160293579,0.7370848059654236,,,,,
neurotic,-29.577552795410156,-3.715928316116333,-1.9084067344665527,-22.903106689453125,10.103939056396484,,,,,
neutral,33.25703048706055,26.71988868713379,-14.140390396118164,8.558308601379395,0.3845359981060028,,,,,
nice,56.626739501953125,-2.625950813293457,-8.933733940124512,-20.350866317749023,-3.7576892375946045,,,,,
niggardly,-42.34738540649414,-2.322514295578003,5.312139987945557,-15.058575630187988,-17.403409957885742,,,,,
nihilistic,-37.3097038269043,12.114794731140137,-1.498470664024353,3.150418758392334,4.421348571777344,,,,,
nimble-witted,31.307558059692383,-25.898422241210938,16.72379493713379,3.2179768085479736,-1.9980322122573853,,,,,
noble,46.064815521240234,3.195068836212158,17.921276092529297,-14.754826545715332,12.131443977355957,,,,,
nocturnal,-15.653361320495605,1.7482330799102783,-11.534090995788574,-0.57053142786026,18.89097785949707,,,,,
noisy,-19.984413146972656,-35.7459602355957,-3.0546350479125977,0.21094772219657898,-15.52706241607666,,,,,
nonbelligerent,48.6993408203125,33.552040100097656,-11.033740043640137,1.3767459392547607,-16.862459182739258,,,,,
nonchalant,26.507038116455078,6.725605487823486,-19.175174713134766,22.02935218811035,-24.21303367614746,-0.01,0.04,-0.09,-0.26,0.03
noncoercive,42.6340446472168,3.1473512649536133,-17.612274169921875,14.274149894714355,-11.986140251159668,,,,,
noncommittal,6.0187835693359375,25.075950622558594,-26.126609802246094,11.95843505859375,-0.6073703169822693,,,,,
noncompliant,-33.31510543823242,-2.7076680660247803,22.533838272094727,8.3496675491333,-6.008181571960449,,,,,
nonconforming,-9.796893119812012,-22.204824447631836,-6.383071422576904,27.759157180786133,15.826737403869629,-0.09,0.04,-0.17,-0.17,0.42
nondescript,15.863295555114746,44.723201751708984,-20.55095100402832,25.787853240966797,-4.593854904174805,,,,,
nonegotistical,45.26192092895508,13.138867378234863,-2.0012600421905518,4.181303977966309,-20.044029235839844,,,,,
nonexplosive,30.193710327148438,57.65433883666992,-12.177878379821777,10.111676216125488,2.047794818878174,,,,,
nonhostile,51.74754333496094,9.521862983703613,-18.252965927124023,-3.3911330699920654,-14.43213939666748,,,,,
nonimitative,28.237812042236328,10.835144996643066,7.565977573394775,22.865339279174805,-4.198571681976318,,,,,
noninterfering,35.13638687133789,41.763710021972656,0.45818156003952026,14.696305274963379,-7.966955184936523,,,,,
nonirritable,43.521202087402344,37.610206604003906,-9.466344833374023,9.885932922363281,-9.555211067199707,,,,,
nonpersistent,-16.198427200317383,4.955798625946045,-32.56565856933594,26.594661712646484,15.566964149475098,0.16,-0.33,-0.23,-0.14,-0.04
nonrational,-29.393306732177734,-22.710878372192383,-16.6645450592041,19.383085250854492,5.405949592590332,,,,,
nonreligious,10.738828659057617,7.386082172393799,-17.151426315307617,23.92302703857422,-8.80865478515625,-0.25,-0.08,-0.16,-0.17,0.19
nonrigid,25.646888732910156,-27.522306442260742,-29.82316017150879,32.77023696899414,2.315666437149048,,,,,
nonsensical,-30.232160568237305,-11.41247844696045,-23.340423583984375,11.379789352416992,13.115368843078613,,,,,
nonspiritual,-3.8486335277557373,39.66249084472656,-0.6131244897842407,29.79890251159668,-23.58295249938965,,,,,
nonunderstanding,-33.377662658691406,6.848050594329834,-4.106689929962158,20.048198699951172,4.332978248596191,,,,,
nonvariant,7.832248687744141,54.0345573425293,7.745606422424316,50.20262908935547,3.361637592315674,,,,,
nonvocal,-1.1684852838516235,49.213645935058594,-14.893816947937012,24.398855209350586,14.945535659790039,,,,,
nonvolatile,25.74588394165039,56.9703369140625,16.49993324279785,31.114994049072266,-3.7407236099243164,,,,,
normal,42.69123840332031,16.888216018676758,-12.778498649597168,10.718621253967285,-2.9143905639648438,,,,,
nosy,-13.220490455627441,-24.878341674804688,4.666635036468506,-18.391508102416992,-16.973508834838867,,,,,
noticeable,16.7910213470459,-25.41666030883789,18.23736000061035,16.53670310974121,26.700345993041992,,,,,
nurturing,56.25237274169922,2.19807767868042,-15.592645645141602,-32.584983825683594,-0.572437584400177,,,,,
nutty,-25.919170379638672,-31.985376358032227,-10.181066513061523,0.2883073389530182,12.664643287658691,,,,,
nymphomaniacal,-33.05918884277344,-20.245718002319336,-14.708587646484375,-12.15183162689209,-5.72494649887085,,,,,
obdurate,-21.096359252929688,35.68374252319336,39.224124908447266,2.292625904083252,-13.574419021606445,,,,,
obedient,41.692169189453125,30.119678497314453,-1.321368932723999,-17.9228458404541,-15.368318557739258,,,,,
obeying,34.227821350097656,30.855138778686523,-3.457782745361328,-11.006572723388672,-5.9258928298950195,,,,,
objective,28.68764877319336,22.307479858398438,29.654260635375977,18.253629684448242,-0.5541163682937622,0.15,-0.04,0.27,-0.16,0.22
obliging,48.50800323486328,4.436293125152588,-15.685075759887695,-15.812505722045898,-16.066829681396484,0.41,-0.08,0.05,-0.11,0.03
oblivious,-8.166534423828125,5.775421142578125,-33.74453353881836,16.02787208557129,-10.879304885864258,,,,,
obnoxious,-32.38595962524414,-32.932220458984375,2.282869338989258,-9.742720603942871,-22.44281768798828,,,,,
obscene,-40.16184616088867,-22.840065002441406,-2.47233247756958,-1.1920546293258667,6.151133060455322,,,,,
obsequious,15.781745910644531,21.454355239868164,-27.702938079833984,-33.60483169555664,-16.770158767700195,,,,,
observant,31.26116943359375,-2.9420223236083984,30.67193031311035,-9.812112808227539,5.015110492706299,,,,,
obsessive,-29.88806915283203,-6.56275749206543,17.986772537231445,-19.584135055541992,3.7066330909729004,-0.18,-0.05,-0.12,0.25,-0.04
obstinate,-31.666296005249023,3.7645251750946045,26.24237632751465,-12.593682289123535,-9.193476676940918,-0.26,0.03,-0.05,0.24,0.09
obstreperous,-39.03975296020508,-17.190582275390625,21.04200553894043,-9.130717277526855,-15.63483715057373,,,,,
obstructive,-38.776878356933594,12.789505958557129,12.615294456481934,-14.308517456054688,-10.735334396362305,,,,,
obtrusive,-19.650053024291992,-16.503929138183594,2.832439422607422,3.5314137935638428,-3.986971616744995,,,,,
obtuse,-16.46552085876465,16.553848266601562,-12.662637710571289,3.756793975830078,8.24231243133545,,,,,
odd,-17.19955825805664,-14.634359359741211,-4.4288177490234375,1.042097568511963,27.860166549682617,,,,,
off-color,-24.310657501220703,-29.385379791259766,-13.971458435058594,6.841534614562988,8.820082664489746,,,,,
offensive,-45.273563385009766,-20.803382873535156,12.177980422973633,-9.441526412963867,-7.2953104972839355,,,,,
officious,-12.245898246765137,24.43926239013672,37.962581634521484,-18.495508193969727,-20.461854934692383,,,,,
old,-7.48772668838501,14.082988739013672,-9.364133834838867,7.723538875579834,32.318878173828125,,,,,
old-fashioned,15.561914443969727,26.643260955810547,1.9356098175048828,-6.529367923736572,-0.06612712889909744,,,,,
oleaginous,-6.45663595199585,-12.207972526550293,-9.405409812927246,10.335570335388184,7.625680446624756,,,,,
ominous,-25.53667449951172,9.574615478515625,27.287628173828125,-17.891807556152344,24.654727935791016,,,,,
one-sided,-30.340869903564453,17.668682098388672,2.847980499267578,7.397442817687988,-9.25280475616455,,,,,
opaque,-10.005003929138184,25.40134620666504,-11.053205490112305,18.412071228027344,28.0730037689209,,,,,
open,51.053001403808594,-25.602617263793945,-20.380414962768555,1.9896070957183838,-11.916275024414062,,,,,
open-ended,22.876575469970703,-23.327775955200195,-19.549518585205078,19.124027252197266,10.334565162658691,,,,,
open-faced,33.613380432128906,-13.641382217407227,-28.048946380615234,17.227190017700195,-15.819210052490234,,,,,
open-hearted,58.167118072509766,-20.200063705444336,-24.753421783447266,-6.870563983917236,-14.202896118164062,,,,,
open-minded,52.19866180419922,-19.598007202148438,-16.83499526977539,-3.4833903312683105,-9.474040031433105,,,,,
opinionated,1.4113101959228516,-34.95827102661133,24.807619094848633,-0.5371991991996765,-7.748110294342041,-0.26,0.22,0.07,0.11,0.03
opportunistic,-0.9552567005157471,-36.34984588623047,2.1773500442504883,1.7180778980255127,-9.509904861450195,-0.09,0.3,0.16,-0.04,0.01
optimistic,47.081119537353516,-27.070837020874023,-10.239875793457031,-11.140759468078613,-13.749359130859375,0.31,0.3,0.09,-0.24,0.02
orderly,40.04904556274414,31.799427032470703,26.42647361755371,-0.7474374175071716,-4.9462995529174805,0.08,-0.06,0.57,0.11,-0.06
ordinary,32.58470916748047,30.561594009399414,-19.980602264404297,20.58794593811035,-3.252089023590088,,,,,
organized,34.160064697265625,15.379533767700195,35.38767623901367,3.4048376083374023,2.457014560699463,0.08,-0.06,0.65,0.08,-0.02
original,22.76943588256836,-26.419803619384766,12.717869758605957,19.766544342041016,29.44037628173828,,,,,
ornery,-33.202430725097656,-24.314592361450195,15.466573715209961,-11.403136253356934,-15.615906715393066,,,,,
orthodox,25.1599178314209,42.520790100097656,20.728740692138672,11.029468536376953,-6.440275192260742,,,,,
ostentatious,-11.616989135742188,-31.803043365478516,2.414508104324341,-2.586202621459961,-22.571325302124023,,,,,
other-worldly,3.8836586475372314,-11.278532028198242,6.033237457275391,5.624155521392822,32.482608795166016,,,,,
otherworldly,-0.3831427991390228,-11.112528800964355,7.639255046844482,5.405693054199219,34.15448760986328,,,,,
outgoing,37.417572021484375,-47.64486312866211,-5.058353424072266,0.05977661535143852,-24.160436630249023,,,,,
outraged,-31.18998908996582,-9.489880561828613,10.03863525390625,-5.440222263336182,18.109582901000977,,,,,
outspoken,5.490068435668945,-46.28269577026367,22.375354766845703,4.876998424530029,-23.380998611450195,-0.14,0.45,-0.09,-0.03,0.21
outstanding,26.64488410949707,-22.92074966430664,20.335145950317383,14.395488739013672,31.904531478881836,,,,,
overactive,-19.094884872436523,-33.312374114990234,-5.542520046234131,-0.35667747259140015,-5.014013767242432,,,,,
overambitious,-22.664081573486328,-33.90652847290039,4.304134845733643,-3.541649580001831,-14.456755638122559,,,,,
overanxious,-28.741512298583984,-25.43621063232422,-7.01282262802124,-13.135200500488281,-5.963086128234863,,,,,
overbearing,-31.999414443969727,-10.816192626953125,21.996068954467773,-12.127789497375488,-14.580154418945312,,,,,
overbitter,-37.53614807128906,-8.442273139953613,-0.20688723027706146,-12.06749439239502,-1.1264272928237915,,,,,
overbold,-20.95071792602539,-29.713186264038086,0.2895607054233551,10.555044174194336,-13.293232917785645,,,,,
overbookish,-17.511686325073242,2.0289101600646973,-7.594759464263916,-11.213622093200684,-5.558386325836182,,,,,
overbrave,-24.26362419128418,-34.753021240234375,7.264694690704346,8.014786720275879,-2.5698704719543457,,,,,
overbusy,-22.625486373901367,-18.526317596435547,-5.602052688598633,-6.894220352172852,-5.469176292419434,,,,,
overcareful,-3.8734352588653564,20.004634857177734,4.3382978439331055,-16.250741958618164,1.0844517946243286,,,,,
overcaring,-25.06846046447754,-5.002824306488037,-11.38024616241455,-8.697035789489746,-11.369674682617188,,,,,
overcasual,-10.199033737182617,-12.010812759399414,-10.626392364501953,4.983758449554443,-9.495991706848145,,,,,
overcautious,-24.80661392211914,1.1281418800354004,8.48006820678711,-12.899510383605957,-6.003801345825195,,,,,
overcharitable,16.360004425048828,-24.20487403869629,-34.547515869140625,-14.9743070602417,-18.727018356323242,,,,,
overcompassionate,18.372737884521484,1.3336435556411743,-22.240962982177734,-18.118114471435547,-0.033084120601415634,,,,,
overconfident,-7.998574733734131,-37.259578704833984,-2.180274248123169,4.527257442474365,-31.409122467041016,,,,,
overconscientious,3.184845447540283,17.066287994384766,16.768722534179688,-15.48881721496582,-2.6844289302825928,,,,,
overcredulous,-26.47309112548828,-11.025672912597656,-17.156721115112305,2.311742067337036,6.833040714263916,,,,,
overcritical,-30.803791046142578,8.242225646972656,17.14664649963379,-24.66193199157715,-12.489447593688965,,,,,
overcunning,-14.997649192810059,1.0381718873977661,-8.323965072631836,5.135133266448975,2.6182680130004883,,,,,
overcurious,-22.51488494873047,-34.956993103027344,-6.03037691116333,-0.08598703145980835,-10.493969917297363,,,,,
overdaring,-23.578567504882812,-37.132423400878906,-7.061665058135986,8.061651229858398,-7.040215492248535,,,,,
overdiligent,-19.226531982421875,-6.609240531921387,1.611876368522644,-0.914655327796936,-2.505248785018921,,,,,
overeager,-0.6944562196731567,-49.61491012573242,-16.000890731811523,3.5077426433563232,-21.131717681884766,,,,,
overearnest,-20.483963012695312,-20.899150848388672,-9.864147186279297,5.121291160583496,5.022978782653809,,,,,
overelegant,2.0443217754364014,-21.201675415039062,-7.0336456298828125,18.943389892578125,5.49372673034668,,,,,
overemotional,-23.07179832458496,-22.491010665893555,-13.194808959960938,-17.07701301574707,-11.228004455566406,,,,,
overemphatic,-19.755754470825195,-30.1416072845459,-3.9211933612823486,-1.1422669887542725,-14.167591094970703,,,,,
overexcitable,-12.058761596679688,-49.478511810302734,-14.299185752868652,3.115764856338501,-19.057331085205078,,,,,
overfastidious,-10.00502872467041,15.86148738861084,21.015155792236328,-15.200281143188477,-4.236758232116699,,,,,
overfearful,-27.607349395751953,9.024433135986328,-1.0131504535675049,-11.27829647064209,12.664863586425781,,,,,
overfierce,-20.348634719848633,-21.808958053588867,14.996542930603027,8.143209457397461,4.995530605316162,,,,,
overforward,-1.4573349952697754,-20.758087158203125,-3.4152143001556396,13.042085647583008,-7.215170383453369,,,,,
overgreedy,-34.705230712890625,-14.873368263244629,-10.628069877624512,-15.894590377807617,-14.92120361328125,,,,,
overharsh,-41.87812805175781,-11.581524848937988,12.339502334594727,-3.028568744659424,-12.184922218322754,,,,,
overhasty,-27.80075454711914,-23.805187225341797,-10.703110694885254,-0.4855025112628937,-24.67155647277832,,,,,
overimaginative,-5.105065822601318,-39.33504104614258,-12.207972526550293,0.36619412899017334,-3.404517889022827,,,,,
overindulgent,-15.76481819152832,-17.14844512939453,-23.888957977294922,-16.58684539794922,-22.622173309326172,,,,,
overintense,-28.75887680053711,-8.273470878601074,12.515276908874512,1.5902926921844482,1.0964363813400269,,,,,
overjealous,-35.221885681152344,-25.226064682006836,3.383944034576416,-19.62586212158203,-19.006437301635742,,,,,
overkind,5.509472370147705,-18.691082000732422,-17.183515548706055,-13.32242488861084,-12.70369815826416,,,,,
overlogical,-1.2170169353485107,19.589214324951172,18.542972564697266,1.1462706327438354,0.6438876390457153,,,,,
overloud,-24.194395065307617,-31.561429977416992,2.8336973190307617,6.034805774688721,-10.403834342956543,,,,,
overlusty,-31.40639877319336,-6.485975742340088,3.2935421466827393,-11.273237228393555,1.0759309530258179,,,,,
overmasculine,-26.320371627807617,14.88711929321289,29.61509132385254,2.8618569374084473,-27.20642852783203,,,,,
overmerry,-8.299555778503418,-23.011272430419922,-17.200910568237305,-2.7358078956604004,-6.701055526733398,,,,,
overmodest,1.3432987928390503,24.26742935180664,-23.029056549072266,0.03293123468756676,-6.4918975830078125,,,,,
overneat,-10.415057182312012,-9.26794147491455,-3.1514523029327393,8.762786865234375,-2.81040096282959,,,,,
overnervous,-33.27273178100586,-12.435050964355469,-12.76048755645752,-8.522275924682617,5.825119972229004,,,,,
overpartial,-17.979290008544922,1.0432240962982178,-12.737191200256348,3.9644765853881836,5.6304192543029785,,,,,
overparticular,-18.685598373413086,3.6521425247192383,20.673215866088867,4.205442428588867,-0.6200814843177795,,,,,
overpassionate,-12.436498641967773,-36.29887008666992,-5.785280227661133,0.7909867763519287,-4.529469966888428,,,,,
overpatient,4.521758079528809,-16.464500427246094,-17.346834182739258,-11.071654319763184,-6.191966533660889,,,,,
